ID	Label	PrefLabel	Obsoleted By	Obsolete	Entity Type	TYPE	Synonyms	Cluster_ID	cell_set_preferred_alias	original_label	cell_set_label	cell_set_aligned_alias	cell_set_additional_aliases	cell_set_alias_assignee	cell_set_alias_citation	Metadata	Comment	Aliases	Rank
PCL:0011629	obsolete RNAseq 005-008 - CS202002013_129	obsolete CS202002013_129	PCL_INDV:CS202002013_129	true	PCL:0010001	owl:NamedIndividual		CS202002013_129		n13	RNAseq 005-008			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n13"", ""cell_set_label"": ""RNAseq 005-008"", ""cell_set_accession"": ""CS202002013_129"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_5|CS202002013_6|CS202002013_7|CS202002013_8"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011630	obsolete RNAseq 005-007 - CS202002013_130	obsolete CS202002013_130	PCL_INDV:CS202002013_130	true	PCL:0010001	owl:NamedIndividual		CS202002013_130		n14	RNAseq 005-007			Zizhen Yao|Federico Scala	PMID:34616066|PMID:33184512	"{""cell_set_preferred_alias"": """", ""original_label"": ""n14"", ""cell_set_label"": ""RNAseq 005-007"", ""cell_set_accession"": ""CS202002013_130"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao|Federico Scala"", ""cell_set_alias_citation"": ""PMID:34616066|PMID:33184512"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_5|CS202002013_6|CS202002013_7"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011631	obsolete RNAseq 005-006 - CS202002013_131	obsolete CS202002013_131	PCL_INDV:CS202002013_131	true	PCL:0010001	owl:NamedIndividual		CS202002013_131		n15	RNAseq 005-006			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n15"", ""cell_set_label"": ""RNAseq 005-006"", ""cell_set_accession"": ""CS202002013_131"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_5|CS202002013_6"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011632	obsolete RNAseq 009-027 - CS202002013_132	obsolete CS202002013_132	PCL_INDV:CS202002013_132	true	PCL:0010001	owl:NamedIndividual		CS202002013_132		n16	RNAseq 009-027			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n16"", ""cell_set_label"": ""RNAseq 009-027"", ""cell_set_accession"": ""CS202002013_132"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_9|CS202002013_10|CS202002013_11|CS202002013_12|CS202002013_13|CS202002013_14|CS202002013_15|CS202002013_16|CS202002013_17|CS202002013_18|CS202002013_19|CS202002013_20|CS202002013_21|CS202002013_22|CS202002013_23|CS202002013_24|CS202002013_25|CS202002013_26|CS202002013_27"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011633	obsolete RNAseq 009-014 - CS202002013_133	obsolete Sncg-like	PCL_INDV:CS202002013_133	true	PCL:0010001	owl:NamedIndividual	Sncg	CS202002013_133	Sncg-like	n17	RNAseq 009-014	Sncg		Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Sncg-like"", ""original_label"": ""n17"", ""cell_set_label"": ""RNAseq 009-014"", ""cell_set_accession"": ""CS202002013_133"", ""cell_set_aligned_alias"": ""Sncg"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_9|CS202002013_10|CS202002013_11|CS202002013_12|CS202002013_13|CS202002013_14"", ""cell_type_card"": ""Subclass"", ""cell_set_color"": ""#D633FF""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		Subclass
PCL:0011634	obsolete RNAseq 009-010 - CS202002013_134	obsolete Sncg-like_C2	PCL_INDV:CS202002013_134	true	PCL:0010001	owl:NamedIndividual	Sncg_2	CS202002013_134	Sncg-like_C2	n18	RNAseq 009-010	Sncg_2		Zizhen Yao|Nikolas Jorstad	PMID:34616066|PMID:34616062	"{""cell_set_preferred_alias"": ""Sncg-like_C2"", ""original_label"": ""n18"", ""cell_set_label"": ""RNAseq 009-010"", ""cell_set_accession"": ""CS202002013_134"", ""cell_set_aligned_alias"": ""Sncg_2"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao|Nikolas Jorstad"", ""cell_set_alias_citation"": ""PMID:34616066|PMID:34616062"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_9|CS202002013_10"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011635	obsolete RNAseq 011-014 - CS202002013_135	obsolete CS202002013_135	PCL_INDV:CS202002013_135	true	PCL:0010001	owl:NamedIndividual		CS202002013_135		n19	RNAseq 011-014			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n19"", ""cell_set_label"": ""RNAseq 011-014"", ""cell_set_accession"": ""CS202002013_135"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_11|CS202002013_12|CS202002013_13|CS202002013_14"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011636	obsolete RNAseq 011-012 - CS202002013_136	obsolete CS202002013_136	PCL_INDV:CS202002013_136	true	PCL:0010001	owl:NamedIndividual		CS202002013_136		n20	RNAseq 011-012			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n20"", ""cell_set_label"": ""RNAseq 011-012"", ""cell_set_accession"": ""CS202002013_136"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_11|CS202002013_12"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011637	obsolete RNAseq 013-014 - CS202002013_137	obsolete CS202002013_137	PCL_INDV:CS202002013_137	true	PCL:0010001	owl:NamedIndividual		CS202002013_137		n21	RNAseq 013-014			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n21"", ""cell_set_label"": ""RNAseq 013-014"", ""cell_set_accession"": ""CS202002013_137"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_13|CS202002013_14"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011638	obsolete RNAseq 015-027 - CS202002013_138	obsolete Vip-like	PCL_INDV:CS202002013_138	true	PCL:0010001	owl:NamedIndividual	Vip	CS202002013_138	Vip-like	n22	RNAseq 015-027	Vip		Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""Vip-like"", ""original_label"": ""n22"", ""cell_set_label"": ""RNAseq 015-027"", ""cell_set_accession"": ""CS202002013_138"", ""cell_set_aligned_alias"": ""Vip"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_15|CS202002013_16|CS202002013_17|CS202002013_18|CS202002013_19|CS202002013_20|CS202002013_21|CS202002013_22|CS202002013_23|CS202002013_24|CS202002013_25|CS202002013_26|CS202002013_27"", ""cell_type_card"": ""Subclass"", ""cell_set_color"": ""#B864CC""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		Subclass
PCL:0011639	obsolete RNAseq 015-017 - CS202002013_139	obsolete L5/6 CCK cell	PCL_INDV:CS202002013_139	true	PCL:0010001	owl:NamedIndividual	L5/6 CCK cell	CS202002013_139	L5/6 CCK cell	n23	RNAseq 015-017		L5/6 CCK cell	Zizhen Yao|Federico Scala	PMID:34616066|PMID:33184512	"{""cell_set_preferred_alias"": ""L5/6 CCK cell"", ""original_label"": ""n23"", ""cell_set_label"": ""RNAseq 015-017"", ""cell_set_accession"": ""CS202002013_139"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": ""L5/6 CCK cell"", ""cell_set_alias_assignee"": ""Zizhen Yao|Federico Scala"", ""cell_set_alias_citation"": ""PMID:34616066|PMID:33184512"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_15|CS202002013_16|CS202002013_17"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011640	obsolete RNAseq 015-016 - CS202002013_140	obsolete CS202002013_140	PCL_INDV:CS202002013_140	true	PCL:0010001	owl:NamedIndividual		CS202002013_140		n24	RNAseq 015-016			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n24"", ""cell_set_label"": ""RNAseq 015-016"", ""cell_set_accession"": ""CS202002013_140"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_15|CS202002013_16"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011641	obsolete RNAseq 018-027 - CS202002013_141	obsolete CS202002013_141	PCL_INDV:CS202002013_141	true	PCL:0010001	owl:NamedIndividual		CS202002013_141		n25	RNAseq 018-027			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n25"", ""cell_set_label"": ""RNAseq 018-027"", ""cell_set_accession"": ""CS202002013_141"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_18|CS202002013_19|CS202002013_20|CS202002013_21|CS202002013_22|CS202002013_23|CS202002013_24|CS202002013_25|CS202002013_26|CS202002013_27"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011642	obsolete RNAseq 018-025 - CS202002013_142	obsolete CS202002013_142	PCL_INDV:CS202002013_142	true	PCL:0010001	owl:NamedIndividual		CS202002013_142		n26	RNAseq 018-025			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n26"", ""cell_set_label"": ""RNAseq 018-025"", ""cell_set_accession"": ""CS202002013_142"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_18|CS202002013_19|CS202002013_20|CS202002013_21|CS202002013_22|CS202002013_23|CS202002013_24|CS202002013_25"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011643	obsolete RNAseq 018-020 - CS202002013_143	obsolete L5 VIP cell	PCL_INDV:CS202002013_143	true	PCL:0010001	owl:NamedIndividual	L5 VIP cell	CS202002013_143	L5 VIP cell	n27	RNAseq 018-020		L5 VIP cell	Zizhen Yao|Federico Scala	PMID:34616066|PMID:33184512	"{""cell_set_preferred_alias"": ""L5 VIP cell"", ""original_label"": ""n27"", ""cell_set_label"": ""RNAseq 018-020"", ""cell_set_accession"": ""CS202002013_143"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": ""L5 VIP cell"", ""cell_set_alias_assignee"": ""Zizhen Yao|Federico Scala"", ""cell_set_alias_citation"": ""PMID:34616066|PMID:33184512"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_18|CS202002013_19|CS202002013_20"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011644	obsolete RNAseq 019-020 - CS202002013_144	obsolete CS202002013_144	PCL_INDV:CS202002013_144	true	PCL:0010001	owl:NamedIndividual		CS202002013_144		n28	RNAseq 019-020			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n28"", ""cell_set_label"": ""RNAseq 019-020"", ""cell_set_accession"": ""CS202002013_144"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_19|CS202002013_20"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011645	obsolete RNAseq 021-025 - CS202002013_145	obsolete L2/3 Bipolar VIP cell	PCL_INDV:CS202002013_145	true	PCL:0010001	owl:NamedIndividual	L2/3 Bipolar VIP cell	CS202002013_145	L2/3 Bipolar VIP cell	n29	RNAseq 021-025		L2/3 Bipolar VIP cell	Zizhen Yao|Federico Scala	PMID:34616066|PMID:33184512	"{""cell_set_preferred_alias"": ""L2/3 Bipolar VIP cell"", ""original_label"": ""n29"", ""cell_set_label"": ""RNAseq 021-025"", ""cell_set_accession"": ""CS202002013_145"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": ""L2/3 Bipolar VIP cell"", ""cell_set_alias_assignee"": ""Zizhen Yao|Federico Scala"", ""cell_set_alias_citation"": ""PMID:34616066|PMID:33184512"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_21|CS202002013_22|CS202002013_23|CS202002013_24|CS202002013_25"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011646	obsolete RNAseq 022-025 - CS202002013_146	obsolete CS202002013_146	PCL_INDV:CS202002013_146	true	PCL:0010001	owl:NamedIndividual		CS202002013_146		n30	RNAseq 022-025			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n30"", ""cell_set_label"": ""RNAseq 022-025"", ""cell_set_accession"": ""CS202002013_146"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_22|CS202002013_23|CS202002013_24|CS202002013_25"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011647	obsolete RNAseq 022-023 - CS202002013_147	obsolete CS202002013_147	PCL_INDV:CS202002013_147	true	PCL:0010001	owl:NamedIndividual		CS202002013_147		n31	RNAseq 022-023			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n31"", ""cell_set_label"": ""RNAseq 022-023"", ""cell_set_accession"": ""CS202002013_147"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_22|CS202002013_23"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011648	obsolete RNAseq 024-025 - CS202002013_148	obsolete CS202002013_148	PCL_INDV:CS202002013_148	true	PCL:0010001	owl:NamedIndividual		CS202002013_148		n32	RNAseq 024-025			Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": """", ""original_label"": ""n32"", ""cell_set_label"": ""RNAseq 024-025"", ""cell_set_accession"": ""CS202002013_148"", ""cell_set_aligned_alias"": """", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_24|CS202002013_25"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011649	obsolete RNAseq 026-027 - CS202002013_149	obsolete Vip-like_C4	PCL_INDV:CS202002013_149	true	PCL:0010001	owl:NamedIndividual	Vip_4|Uncharacterized VIP cell	CS202002013_149	Vip-like_C4	n33	RNAseq 026-027	Vip_4	Uncharacterized VIP cell	Zizhen Yao|Nikolas Jorstad|Federico Scala	PMID:34616066|PMID:34616062|PMID:33184512	"{""cell_set_preferred_alias"": ""Vip-like_C4"", ""original_label"": ""n33"", ""cell_set_label"": ""RNAseq 026-027"", ""cell_set_accession"": ""CS202002013_149"", ""cell_set_aligned_alias"": ""Vip_4"", ""cell_set_additional_aliases"": ""Uncharacterized VIP cell"", ""cell_set_alias_assignee"": ""Zizhen Yao|Nikolas Jorstad|Federico Scala"", ""cell_set_alias_citation"": ""PMID:34616066|PMID:34616062|PMID:33184512"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_26|CS202002013_27"", ""cell_type_card"": ""No"", ""cell_set_color"": """"}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
PCL:0011650	obsolete RNAseq 028-057 - CS202002013_150	obsolete MGE	PCL_INDV:CS202002013_150	true	PCL:0010001	owl:NamedIndividual	MGE	CS202002013_150	MGE	n34	RNAseq 028-057	MGE		Zizhen Yao	PMID:34616066	"{""cell_set_preferred_alias"": ""MGE"", ""original_label"": ""n34"", ""cell_set_label"": ""RNAseq 028-057"", ""cell_set_accession"": ""CS202002013_150"", ""cell_set_aligned_alias"": ""MGE"", ""cell_set_additional_aliases"": """", ""cell_set_alias_assignee"": ""Zizhen Yao"", ""cell_set_alias_citation"": ""PMID:34616066"", ""cell_set_structure"": ""primary motor cortex"", ""cell_set_ontology_tag"": ""UBERON:0001384"", ""species"": ""Mouse"", ""modality"": ""RNAseq"", ""taxonomy_id"": ""CCN202002013"", ""taxonomy_description"": ""Mouse MOp BICCN taxonomy using multiple RNA-Seq datasets "", ""child_cell_set_accessions"": ""CS202002013_28|CS202002013_29|CS202002013_30|CS202002013_31|CS202002013_32|CS202002013_33|CS202002013_34|CS202002013_35|CS202002013_36|CS202002013_37|CS202002013_38|CS202002013_39|CS202002013_40|CS202002013_41|CS202002013_42|CS202002013_43|CS202002013_44|CS202002013_45|CS202002013_46|CS202002013_47|CS202002013_48|CS202002013_49|CS202002013_50|CS202002013_51|CS202002013_52|CS202002013_53|CS202002013_54|CS202002013_55|CS202002013_56|CS202002013_57"", ""cell_type_card"": ""No"", ""cell_set_color"": ""#ED892E""}"	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for the new term.		None
