ID	prefLabel	Synonyms_from_taxonomy	Curated_synonyms	Comment	Classification	Classification_comment	Classification_pub
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_90	Sst Calb2 Pdlim5	VISp_ALM 090|Sst Calb2 Pdlim5		cell_set_preferred_alias:Sst Calb2 Pdlim5 ; original_label:Sst Calb2 Pdlim5 ; cell_set_label:VISp_ALM 090 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_91	Sst Nr2f2 Necab1	Sst Nr2f2 Necab1|VISp_ALM 091		cell_set_preferred_alias:Sst Nr2f2 Necab1 ; original_label:Sst Nr2f2 Necab1 ; cell_set_label:VISp_ALM 091 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_222		n89|VISp_ALM 092-094		cell_set_preferred_alias:'' ; original_label:n89 ; cell_set_label:VISp_ALM 092-094 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_223		VISp_ALM 092-093|n90		cell_set_preferred_alias:'' ; original_label:n90 ; cell_set_label:VISp_ALM 092-093 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_92	Sst Myh8 Etv1 	VISp_ALM 092|Sst Myh8 Etv1 		cell_set_preferred_alias:Sst Myh8 Etv1  ; original_label:Sst Myh8 Etv1  ; cell_set_label:VISp_ALM 092 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_93	Sst Chrna2 Glra3	Sst Chrna2 Glra3|VISp_ALM 093		cell_set_preferred_alias:Sst Chrna2 Glra3 ; original_label:Sst Chrna2 Glra3 ; cell_set_label:VISp_ALM 093 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_94	Sst Myh8 Fibin	Sst Myh8 Fibin|VISp_ALM 094		cell_set_preferred_alias:Sst Myh8 Fibin ; original_label:Sst Myh8 Fibin ; cell_set_label:VISp_ALM 094 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_224		VISp_ALM 095-096|n91		cell_set_preferred_alias:'' ; original_label:n91 ; cell_set_label:VISp_ALM 095-096 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_95	Sst Chrna2 Ptgdr	VISp_ALM 095|Sst Chrna2 Ptgdr		cell_set_preferred_alias:Sst Chrna2 Ptgdr ; original_label:Sst Chrna2 Ptgdr ; cell_set_label:VISp_ALM 095 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_96	Sst Tac2 Myh4	VISp_ALM 096|Sst Tac2 Myh4		cell_set_preferred_alias:Sst Tac2 Myh4 ; original_label:Sst Tac2 Myh4 ; cell_set_label:VISp_ALM 096 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_225		n92|VISp_ALM 097-098		cell_set_preferred_alias:'' ; original_label:n92 ; cell_set_label:VISp_ALM 097-098 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_97	Sst Hpse Sema3c	VISp_ALM 097|Sst Hpse Sema3c		cell_set_preferred_alias:Sst Hpse Sema3c ; original_label:Sst Hpse Sema3c ; cell_set_label:VISp_ALM 097 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_98	Sst Hpse Cbln4	VISp_ALM 098|Sst Hpse Cbln4		cell_set_preferred_alias:Sst Hpse Cbln4 ; original_label:Sst Hpse Cbln4 ; cell_set_label:VISp_ALM 098 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_226		VISp_ALM 099-101|n93		cell_set_preferred_alias:'' ; original_label:n93 ; cell_set_label:VISp_ALM 099-101 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_227		n94|VISp_ALM 099-100		cell_set_preferred_alias:'' ; original_label:n94 ; cell_set_label:VISp_ALM 099-100 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_99	Sst Crhr2 Efemp1	VISp_ALM 099|Sst Crhr2 Efemp1		cell_set_preferred_alias:Sst Crhr2 Efemp1 ; original_label:Sst Crhr2 Efemp1 ; cell_set_label:VISp_ALM 099 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_100	Sst Crh 4930553C11Rik 	VISp_ALM 100|Sst Crh 4930553C11Rik 		cell_set_preferred_alias:Sst Crh 4930553C11Rik  ; original_label:Sst Crh 4930553C11Rik  ; cell_set_label:VISp_ALM 100 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_101	Sst Esm1	Sst Esm1|VISp_ALM 101		cell_set_preferred_alias:Sst Esm1 ; original_label:Sst Esm1 ; cell_set_label:VISp_ALM 101 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_228		VISp_ALM 102-104|n95		cell_set_preferred_alias:'' ; original_label:n95 ; cell_set_label:VISp_ALM 102-104 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_102	Sst Tac2 Tacstd2	VISp_ALM 102|Sst Tac2 Tacstd2		cell_set_preferred_alias:Sst Tac2 Tacstd2 ; original_label:Sst Tac2 Tacstd2 ; cell_set_label:VISp_ALM 102 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_229		n96|VISp_ALM 103-104		cell_set_preferred_alias:'' ; original_label:n96 ; cell_set_label:VISp_ALM 103-104 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_103	Sst Rxfp1 Eya1	VISp_ALM 103|Sst Rxfp1 Eya1		cell_set_preferred_alias:Sst Rxfp1 Eya1 ; original_label:Sst Rxfp1 Eya1 ; cell_set_label:VISp_ALM 103 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_104	Sst Rxfp1 Prdm8	VISp_ALM 104|Sst Rxfp1 Prdm8		cell_set_preferred_alias:Sst Rxfp1 Prdm8 ; original_label:Sst Rxfp1 Prdm8 ; cell_set_label:VISp_ALM 104 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_105	Sst Nts	VISp_ALM 105|Sst Nts		cell_set_preferred_alias:Sst Nts ; original_label:Sst Nts ; cell_set_label:VISp_ALM 105 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_230	Pvalb	n97|Pvalb|VISp_ALM 106-115		cell_set_preferred_alias:Pvalb ; original_label:n97 ; cell_set_label:VISp_ALM 106-115 ; cell_set_aligned_alias:Pvalb ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_231		VISp_ALM 106-114|n98		cell_set_preferred_alias:'' ; original_label:n98 ; cell_set_label:VISp_ALM 106-114 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_232		VISp_ALM 106-107|n99		cell_set_preferred_alias:'' ; original_label:n99 ; cell_set_label:VISp_ALM 106-107 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_106	Pvalb Gabrg1	Pvalb Gabrg1|VISp_ALM 106		cell_set_preferred_alias:Pvalb Gabrg1 ; original_label:Pvalb Gabrg1 ; cell_set_label:VISp_ALM 106 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_107	Pvalb Th Sst	Pvalb Th Sst|VISp_ALM 107		cell_set_preferred_alias:Pvalb Th Sst ; original_label:Pvalb Th Sst ; cell_set_label:VISp_ALM 107 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_233		VISp_ALM 108-114|n100		cell_set_preferred_alias:'' ; original_label:n100 ; cell_set_label:VISp_ALM 108-114 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_234		n101|VISp_ALM 108-111		cell_set_preferred_alias:'' ; original_label:n101 ; cell_set_label:VISp_ALM 108-111 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_108	Pvalb Calb1 Sst	Pvalb Calb1 Sst|VISp_ALM 108		cell_set_preferred_alias:Pvalb Calb1 Sst ; original_label:Pvalb Calb1 Sst ; cell_set_label:VISp_ALM 108 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_235		n102|VISp_ALM 109-111		cell_set_preferred_alias:'' ; original_label:n102 ; cell_set_label:VISp_ALM 109-111 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_236		n103|VISp_ALM 109-110		cell_set_preferred_alias:'' ; original_label:n103 ; cell_set_label:VISp_ALM 109-110 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_109	Pvalb Akr1c18 Ntf3	VISp_ALM 109|Pvalb Akr1c18 Ntf3		cell_set_preferred_alias:Pvalb Akr1c18 Ntf3 ; original_label:Pvalb Akr1c18 Ntf3 ; cell_set_label:VISp_ALM 109 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_110	Pvalb Sema3e Kank4	Pvalb Sema3e Kank4|VISp_ALM 110		cell_set_preferred_alias:Pvalb Sema3e Kank4 ; original_label:Pvalb Sema3e Kank4 ; cell_set_label:VISp_ALM 110 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_111	Pvalb Gpr149 Islr	VISp_ALM 111|Pvalb Gpr149 Islr		cell_set_preferred_alias:Pvalb Gpr149 Islr ; original_label:Pvalb Gpr149 Islr ; cell_set_label:VISp_ALM 111 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_237		n104|VISp_ALM 112-114		cell_set_preferred_alias:'' ; original_label:n104 ; cell_set_label:VISp_ALM 112-114 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_112	Pvalb Reln Itm2a	VISp_ALM 112|Pvalb Reln Itm2a		cell_set_preferred_alias:Pvalb Reln Itm2a ; original_label:Pvalb Reln Itm2a ; cell_set_label:VISp_ALM 112 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_238		n105|VISp_ALM 113-114		cell_set_preferred_alias:'' ; original_label:n105 ; cell_set_label:VISp_ALM 113-114 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_113	Pvalb Reln Tac1	Pvalb Reln Tac1|VISp_ALM 113		cell_set_preferred_alias:Pvalb Reln Tac1 ; original_label:Pvalb Reln Tac1 ; cell_set_label:VISp_ALM 113 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_114	Pvalb Tpbg	Pvalb Tpbg|VISp_ALM 114		cell_set_preferred_alias:Pvalb Tpbg ; original_label:Pvalb Tpbg ; cell_set_label:VISp_ALM 114 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_115	Pvalb Vipr2	Chandelier|VISp_ALM 115|Pvalb Vipr2		cell_set_preferred_alias:Pvalb Vipr2 ; original_label:Pvalb Vipr2 ; cell_set_label:VISp_ALM 115 ; cell_set_aligned_alias:Chandelier ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_239		n106|VISp_ALM 116-117		cell_set_preferred_alias:'' ; original_label:n106 ; cell_set_label:VISp_ALM 116-117 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_116	Meis2 Adamts19	Meis2|Meis2 Adamts19|VISp_ALM 116		cell_set_preferred_alias:Meis2 Adamts19 ; original_label:Meis2 Adamts19 ; cell_set_label:VISp_ALM 116 ; cell_set_aligned_alias:Meis2 ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_117	CR Lhx5	CR Lhx5|VISp_ALM 117|Cajal Retzius		cell_set_preferred_alias:CR Lhx5 ; original_label:CR Lhx5 ; cell_set_label:VISp_ALM 117 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:Cajal Retzius			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_240		n107|VISp_ALM 118-123		cell_set_preferred_alias:'' ; original_label:n107 ; cell_set_label:VISp_ALM 118-123 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_241		VISp_ALM 118-120|n108		cell_set_preferred_alias:'' ; original_label:n108 ; cell_set_label:VISp_ALM 118-120 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_118	Astro Aqp4	Astrocyte|Astro Aqp4|VISp_ALM 118		cell_set_preferred_alias:Astro Aqp4 ; original_label:Astro Aqp4 ; cell_set_label:VISp_ALM 118 ; cell_set_aligned_alias:Astrocyte ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_242	OPC	VISp_ALM 119-120|n109|OPC		cell_set_preferred_alias:OPC ; original_label:n109 ; cell_set_label:VISp_ALM 119-120 ; cell_set_aligned_alias:OPC ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_119	OPC Pdgfra Grm5	VISp_ALM 119|OPC Pdgfra Grm5		cell_set_preferred_alias:OPC Pdgfra Grm5 ; original_label:OPC Pdgfra Grm5 ; cell_set_label:VISp_ALM 119 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_120	OPC Pdgfra Ccnb1	OPC Pdgfra Ccnb1|VISp_ALM 120		cell_set_preferred_alias:OPC Pdgfra Ccnb1 ; original_label:OPC Pdgfra Ccnb1 ; cell_set_label:VISp_ALM 120 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_243	Oligodendrocyte	n110|VISp_ALM 121-123|Oligodendrocyte		cell_set_preferred_alias:Oligodendrocyte ; original_label:n110 ; cell_set_label:VISp_ALM 121-123 ; cell_set_aligned_alias:Oligodendrocyte ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_121	Oligo Rassf10	VISp_ALM 121|Oligo Rassf10		cell_set_preferred_alias:Oligo Rassf10 ; original_label:Oligo Rassf10 ; cell_set_label:VISp_ALM 121 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_244		n111|VISp_ALM 122-123		cell_set_preferred_alias:'' ; original_label:n111 ; cell_set_label:VISp_ALM 122-123 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_122	Oligo Serpinb1a	Oligo Serpinb1a|VISp_ALM 122		cell_set_preferred_alias:Oligo Serpinb1a ; original_label:Oligo Serpinb1a ; cell_set_label:VISp_ALM 122 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_123	Oligo Synpr	VISp_ALM 123|Oligo Synpr		cell_set_preferred_alias:Oligo Synpr ; original_label:Oligo Synpr ; cell_set_label:VISp_ALM 123 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_245		VISp_ALM 124-133|n112		cell_set_preferred_alias:'' ; original_label:n112 ; cell_set_label:VISp_ALM 124-133 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_246		n113|VISp_ALM 124-131		cell_set_preferred_alias:'' ; original_label:n113 ; cell_set_label:VISp_ALM 124-131 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_247		n114|VISp_ALM 124-129		cell_set_preferred_alias:'' ; original_label:n114 ; cell_set_label:VISp_ALM 124-129 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_248	VLMC	VLMC|n115|VISp_ALM 124-127		cell_set_preferred_alias:VLMC ; original_label:n115 ; cell_set_label:VISp_ALM 124-127 ; cell_set_aligned_alias:VLMC ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_124	VLMC Osr1 Cd74	VISp_ALM 124|VLMC Osr1 Cd74		cell_set_preferred_alias:VLMC Osr1 Cd74 ; original_label:VLMC Osr1 Cd74 ; cell_set_label:VISp_ALM 124 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_249		VISp_ALM 125-127|n116		cell_set_preferred_alias:'' ; original_label:n116 ; cell_set_label:VISp_ALM 125-127 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_125	VLMC Spp1 Hs3st6	VLMC Spp1 Hs3st6|VISp_ALM 125		cell_set_preferred_alias:VLMC Spp1 Hs3st6 ; original_label:VLMC Spp1 Hs3st6 ; cell_set_label:VISp_ALM 125 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_250		n117|VISp_ALM 126-127		cell_set_preferred_alias:'' ; original_label:n117 ; cell_set_label:VISp_ALM 126-127 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_126	VLMC Osr1 Mc5r	VISp_ALM 126|VLMC Osr1 Mc5r		cell_set_preferred_alias:VLMC Osr1 Mc5r ; original_label:VLMC Osr1 Mc5r ; cell_set_label:VISp_ALM 126 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_127	VLMC Spp1 Col15a1	VISp_ALM 127|VLMC Spp1 Col15a1		cell_set_preferred_alias:VLMC Spp1 Col15a1 ; original_label:VLMC Spp1 Col15a1 ; cell_set_label:VISp_ALM 127 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_251		n118|VISp_ALM 128-129		cell_set_preferred_alias:'' ; original_label:n118 ; cell_set_label:VISp_ALM 128-129 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_128	Peri Kcnj8	Pericyte|VISp_ALM 128|Peri Kcnj8		cell_set_preferred_alias:Peri Kcnj8 ; original_label:Peri Kcnj8 ; cell_set_label:VISp_ALM 128 ; cell_set_aligned_alias:Pericyte ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_129	SMC Acta2	SMC|VISp_ALM 129|SMC Acta2		cell_set_preferred_alias:SMC Acta2 ; original_label:SMC Acta2 ; cell_set_label:VISp_ALM 129 ; cell_set_aligned_alias:SMC ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_252	Endothelial	Endothelial|VISp_ALM 130-131|n119		cell_set_preferred_alias:Endothelial ; original_label:n119 ; cell_set_label:VISp_ALM 130-131 ; cell_set_aligned_alias:Endothelial ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_130	Endo Ctla2a	VISp_ALM 130|Endo Ctla2a		cell_set_preferred_alias:Endo Ctla2a ; original_label:Endo Ctla2a ; cell_set_label:VISp_ALM 130 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_131	Endo Cytl1	Endo Cytl1|VISp_ALM 131		cell_set_preferred_alias:Endo Cytl1 ; original_label:Endo Cytl1 ; cell_set_label:VISp_ALM 131 ; cell_set_aligned_alias:'' ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_253	Microglia-PVM	VISp_ALM 132-133|Microglia-PVM|n120		cell_set_preferred_alias:Microglia-PVM ; original_label:n120 ; cell_set_label:VISp_ALM 132-133 ; cell_set_aligned_alias:Microglia-PVM ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_132	PVM Mrc1	PVM Mrc1|VISp_ALM 132|PVM		cell_set_preferred_alias:PVM Mrc1 ; original_label:PVM Mrc1 ; cell_set_label:VISp_ALM 132 ; cell_set_aligned_alias:PVM ; cell_set_additional_aliases:''			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS201810310_133	Microglia Siglech	Microglia|VISp_ALM 133|Microglia Siglech		cell_set_preferred_alias:Microglia Siglech ; original_label:Microglia Siglech ; cell_set_label:VISp_ALM 133 ; cell_set_aligned_alias:Microglia ; cell_set_additional_aliases:''			
